,#,disambPosition,Sentence,Unnamed: 3,Unnamed: 4,Unnamed: 5,Ans,Ans.1,Type,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,disambPosition_0idx,token,word,word_pos,sumsurprisal,meansurprisal
17,54,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party,A business meeting,0.0,0.0,Non-ambig,,1.0,,,,,13,decides,decides,12,10.37658405303955,10.37658405303955
17,54,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party,A business meeting,0.0,0.0,Non-ambig,,1.0,,,,,13,almost,almost,13,9.847103118896484,9.847103118896484
17,54,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party,A business meeting,0.0,0.0,Non-ambig,,1.0,,,,,13,everything,everything,14,0.8022198677062988,0.8022198677062988
17,54,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party,A business meeting,0.0,0.0,Non-ambig,,1.0,,,,,13,in,in,15,2.4434733390808105,2.4434733390808105
17,54,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",What was the venue?,A casual party,A business meeting,0.0,0.0,Non-ambig,,1.0,,,,,13,secret..,secret.,16,10.50827294588089,5.254136472940445
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,On,On,0,10.761587142944336,10.761587142944336
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,the,the,1,2.460681438446045,2.460681438446045
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,fishing,fishing,2,11.421188354492188,11.421188354492188
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,"trip.,","trip,",3,4.642539620399475,2.3212698101997375
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,we,we,4,3.2333197593688965,3.2333197593688965
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,laughed,laughed,5,7.920638561248779,7.920638561248779
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,at,at,6,2.030118942260742,2.030118942260742
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,the,the,7,1.1116734743118286,1.1116734743118286
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,uncle,uncle,8,10.70820140838623,10.70820140838623
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,of,of,9,2.257185459136963,2.257185459136963
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,the,the,10,1.2136391401290894,1.2136391401290894
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,sailor,sailor,11,5.728694915771484,5.728694915771484
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,who,who,12,1.081493616104126,1.081493616104126
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,was,was,13,2.091975688934326,2.091975688934326
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,confused,confused,14,9.2759370803833,9.2759370803833
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,about,about,15,1.3891839981079102,1.3891839981079102
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,the,the,16,1.1112216711044312,1.1112216711044312
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,motor,motor,17,9.145215034484863,9.145215034484863
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,on,on,18,4.2800469398498535,4.2800469398498535
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,the,the,19,0.8400691151618958,0.8400691151618958
18,55,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",Who got confused?,The uncle,The sailor,,,Ambig,1.0,,,,,,14,boat..,boat.,20,2.0814624428749084,1.0407312214374542
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,On,On,0,10.761587142944336,10.761587142944336
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,the,the,1,2.460681438446045,2.460681438446045
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,fishing,fishing,2,11.421188354492188,11.421188354492188
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,"trip.,","trip,",3,4.642539620399475,2.3212698101997375
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,we,we,4,3.2333197593688965,3.2333197593688965
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,laughed,laughed,5,7.920638561248779,7.920638561248779
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,at,at,6,2.030118942260742,2.030118942260742
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,the,the,7,1.1116734743118286,1.1116734743118286
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,uncle,uncle,8,10.70820140838623,10.70820140838623
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,of,of,9,2.257185459136963,2.257185459136963
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,the,the,10,1.2136391401290894,1.2136391401290894
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,sailors,sailors,11,7.844173431396484,7.844173431396484
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,who,who,12,1.3719538450241089,1.3719538450241089
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,was,was,13,3.1990232467651367,3.1990232467651367
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,confused,confused,14,9.367794036865234,9.367794036865234
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,about,about,15,1.319345474243164,1.319345474243164
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,the,the,16,1.1528899669647217,1.1528899669647217
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,motor,motor,17,9.651762008666992,9.651762008666992
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,on,on,18,4.5327558517456055,4.5327558517456055
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,the,the,19,0.7818439602851868,0.7818439602851868
19,55,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,boat..,boat.,20,2.228217363357544,1.114108681678772
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,On,On,0,10.761587142944336,10.761587142944336
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,the,the,1,2.460681438446045,2.460681438446045
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,fishing,fishing,2,11.421188354492188,11.421188354492188
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,"trip.,","trip,",3,4.642539620399475,2.3212698101997375
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,we,we,4,3.2333197593688965,3.2333197593688965
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,laughed,laughed,5,7.920638561248779,7.920638561248779
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,at,at,6,2.030118942260742,2.030118942260742
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,the,the,7,1.1116734743118286,1.1116734743118286
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,un.cles,uncles,8,14.602757453918457,7.3013787269592285
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,of,of,9,2.9000134468078613,2.9000134468078613
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,the,the,10,1.121945858001709,1.121945858001709
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,sailor,sailor,11,7.507823944091797,7.507823944091797
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,who,who,12,1.0148533582687378,1.0148533582687378
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,was,was,13,2.43414306640625,2.43414306640625
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,confused,confused,14,9.204126358032227,9.204126358032227
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,about,about,15,1.394538164138794,1.394538164138794
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,the,the,16,1.2829021215438843,1.2829021215438843
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,motor,motor,17,9.129639625549316,9.129639625549316
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,on,on,18,4.226444721221924,4.226444721221924
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,the,the,19,0.9496075510978699,0.9496075510978699
20,55,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,boat..,boat.,20,2.0629451274871826,1.0314725637435913
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,At,At,0,11.114660263061523,11.114660263061523
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,"trial.,","trial,",1,10.073148608207703,5.036574304103851
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,we,we,2,6.757546424865723,6.757546424865723
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,scrutin.ized,scrutinized,3,9.5757936835289,4.78789684176445
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,the,the,4,1.547741413116455,1.547741413116455
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,prisoner,prisoner,5,9.609990119934082,9.609990119934082
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,of,of,6,5.686728477478027,5.686728477478027
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,the,the,7,3.054203748703003,3.054203748703003
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,FBI,FBI,8,7.42640495300293,7.42640495300293
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,agent,agent,9,4.229256629943848,4.229256629943848
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,who,who,10,0.6832749843597412,0.6832749843597412
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,was,was,11,2.8457446098327637,2.8457446098327637
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,lying,lying,12,7.242579460144043,7.242579460144043
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,about,about,13,1.1044918298721313,1.1044918298721313
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,the,the,14,1.7140158414840698,1.7140158414840698
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,incident,incident,15,5.893520832061768,5.893520832061768
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,at,at,16,3.587953567504883,3.587953567504883
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,the,the,17,0.7139133810997009,0.7139133810997009
21,56,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,casino..,casino.,18,9.785351395606995,4.892675697803497
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,At,At,0,11.114660263061523,11.114660263061523
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,"trial.,","trial,",1,10.073148608207703,5.036574304103851
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,we,we,2,6.757546424865723,6.757546424865723
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,scrutin.ized,scrutinized,3,9.5757936835289,4.78789684176445
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,the,the,4,1.547741413116455,1.547741413116455
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,prisoner,prisoner,5,9.609990119934082,9.609990119934082
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,of,of,6,5.686728477478027,5.686728477478027
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,the,the,7,3.054203748703003,3.054203748703003
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,FBI,FBI,8,7.42640495300293,7.42640495300293
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,agents,agents,9,4.978692054748535,4.978692054748535
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,who,who,10,0.7481177449226379,0.7481177449226379
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,was,was,11,5.767783164978027,5.767783164978027
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,lying,lying,12,7.221278190612793,7.221278190612793
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,about,about,13,1.0809097290039062,1.0809097290039062
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,the,the,14,1.5492883920669556,1.5492883920669556
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,incident,incident,15,5.852699279785156,5.852699279785156
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,at,at,16,3.5464038848876953,3.5464038848876953
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,the,the,17,0.7716528177261353,0.7716528177261353
22,56,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,casino..,casino.,18,9.763880014419556,4.881940007209778
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,At,At,0,11.114660263061523,11.114660263061523
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,"trial.,","trial,",1,10.073148608207703,5.036574304103851
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,we,we,2,6.757546424865723,6.757546424865723
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,scrutin.ized,scrutinized,3,9.5757936835289,4.78789684176445
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,the,the,4,1.547741413116455,1.547741413116455
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,prisoners,prisoners,5,9.895512580871582,9.895512580871582
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,of,of,6,4.06867790222168,4.06867790222168
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,the,the,7,2.295513868331909,2.295513868331909
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,FBI,FBI,8,6.98919153213501,6.98919153213501
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,agent,agent,9,6.192033290863037,6.192033290863037
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,who,who,10,0.9461758732795715,0.9461758732795715
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,was,was,11,2.7503793239593506,2.7503793239593506
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,lying,lying,12,7.519077777862549,7.519077777862549
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,about,about,13,1.0509008169174194,1.0509008169174194
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,the,the,14,1.6947630643844604,1.6947630643844604
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,incident,incident,15,6.194523811340332,6.194523811340332
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,at,at,16,3.695711135864258,3.695711135864258
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,the,the,17,0.7354469895362854,0.7354469895362854
23,56,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,casino..,casino.,18,9.791892528533936,4.895946264266968
24,57,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,During,During,0,12.336507797241211,12.336507797241211
24,57,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,the,the,1,0.9106629490852356,0.9106629490852356
24,57,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,"demonstration.,","demonstration,",2,9.443874299526215,4.721937149763107
