,item,condition,disambPosition,Sentence,Unnamed: 4,Unnamed: 5,Unnamed: 6,Ans,Ans.1,Type,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,disambPosition_0idx,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,5.270406246185303,7.6035889548417535,5.270406246185303,7.6035889548417535,was,was,13
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,10.500788688659668,15.149435766552225,10.500788688659668,15.149435766552225,confused,confused,14
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,3.7781853675842285,5.450769293373012,3.7781853675842285,5.450769293373012,about,about,15
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,0.9095144867897034,1.3121520397081756,0.9095144867897034,1.3121520397081756,the,the,16
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,11.624353408813477,16.770397016435922,11.624353408813477,16.770397016435922,motor,motor,17
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,5.78997802734375,8.353172586904892,5.78997802734375,8.353172586904892,on,on,18
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,0.594541072845459,0.8577414573989477,0.594541072845459,0.8577414573989477,the,the,19
19,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",Who got confused?,The uncle,The sailors,1.0,1.0,Ambig,,,1.0,,,,14,3.2579818964004517,4.700274325242952,1.6289909482002258,2.350137162621476,boat..,boat.,20
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,8.997669219970703,12.980892763211001,8.997669219970703,12.980892763211001,On,On,0
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,1.739854097366333,2.5100788781407526,1.739854097366333,2.5100788781407526,the,the,1
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,10.553518295288086,15.225508508543069,10.553518295288086,15.225508508543069,fishing,fishing,2
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,6.88533341884613,9.933436378236365,3.442666709423065,4.966718189118183,"trip.,","trip,",3
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,5.646402359008789,8.146036682205725,5.646402359008789,8.146036682205725,we,we,4
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,9.918532371520996,14.309417465289991,9.918532371520996,14.309417465289991,laughed,laughed,5
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,0.5572095513343811,0.803883456446076,0.5572095513343811,0.803883456446076,at,at,6
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,1.0590826272964478,1.5279332542922395,1.0590826272964478,1.5279332542922395,the,the,7
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,13.776187896728516,19.87483796096479,13.776187896728516,19.87483796096479,uncles,uncles,8
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,4.548228740692139,6.561707049025204,4.548228740692139,6.561707049025204,of,of,9
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,0.8761571645736694,1.2640275963697682,0.8761571645736694,1.2640275963697682,the,the,10
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,8.682499885559082,12.52619952741508,8.682499885559082,12.52619952741508,sailor,sailor,11
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,2.0300955772399902,2.9288088218147514,2.0300955772399902,2.9288088218147514,who,who,12
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,3.0580990314483643,4.411904307217897,3.0580990314483643,4.411904307217897,was,was,13
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,10.525954246520996,15.185741992079967,10.525954246520996,15.185741992079967,confused,confused,14
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,3.3606815338134766,4.848438582839818,3.3606815338134766,4.848438582839818,about,about,15
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,0.9202932119369507,1.3277024530252146,0.9202932119369507,1.3277024530252146,the,the,16
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,10.944889068603516,15.790137182354119,10.944889068603516,15.790137182354119,motor,motor,17
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,5.726914405822754,8.262191012876052,5.726914405822754,8.262191012876052,on,on,18
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,0.5480034947395325,0.7906019242505447,0.5480034947395325,0.7906019242505447,the,the,19
20,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",Who got confused?,The uncles,The sailor,0.0,0.0,Ambig,,,,,1.0,,14,3.286111891269684,4.740857329341026,1.643055945634842,2.370428664670513,boat..,boat.,20
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,8.527069509029388,12.301960893992186,4.263534754514694,6.150980446996093,"trial.,","trial,",1
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,7.293919086456299,10.52290089467586,7.293919086456299,10.52290089467586,we,we,2
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,12.727426528930664,18.361795136566904,12.727426528930664,18.361795136566904,scrutinized,scrutinized,3
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,0.6680318117141724,0.9637661819161062,0.6680318117141724,0.9637661819161062,the,the,4
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,8.350659370422363,12.047454861861297,8.350659370422363,12.047454861861297,prisoner,prisoner,5
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,3.1859254837036133,4.596318895980975,3.1859254837036133,4.596318895980975,of,of,6
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,1.4448738098144531,2.0845122801296547,1.4448738098144531,2.0845122801296547,the,the,7
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,7.677101135253906,11.075715736233843,7.677101135253906,11.075715736233843,FBI,FBI,8
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,5.320036888122559,7.675190835840769,5.320036888122559,7.675190835840769,agent,agent,9
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,2.708381175994873,3.9073680914448223,2.708381175994873,3.9073680914448223,who,who,10
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,2.0455479621887207,2.951101900950192,2.0455479621887207,2.951101900950192,was,was,11
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,6.833246231079102,9.85829045075102,6.833246231079102,9.85829045075102,lying,lying,12
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,2.1156787872314453,3.0522792944527826,2.1156787872314453,3.0522792944527826,about,about,13
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,0.9418242573738098,1.358765185502126,0.9418242573738098,1.358765185502126,the,the,14
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,3.5476553440093994,5.11818477158559,3.5476553440093994,5.11818477158559,incident,incident,15
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,3.8900556564331055,5.612164004318102,3.8900556564331055,5.612164004318102,at,at,16
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,0.7865836024284363,1.134800262468081,0.7865836024284363,1.134800262468081,the,the,17
21,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agent,,,Ambig,,,,,1.0,,12,10.71327531337738,15.4559891662877,5.35663765668869,7.72799458314385,casino..,casino.,18
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,8.527069509029388,12.301960893992186,4.263534754514694,6.150980446996093,"trial.,","trial,",1
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,7.293919086456299,10.52290089467586,7.293919086456299,10.52290089467586,we,we,2
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,12.727426528930664,18.361795136566904,12.727426528930664,18.361795136566904,scrutinized,scrutinized,3
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,0.6680318117141724,0.9637661819161062,0.6680318117141724,0.9637661819161062,the,the,4
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,8.350659370422363,12.047454861861297,8.350659370422363,12.047454861861297,prisoner,prisoner,5
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,3.1859254837036133,4.596318895980975,3.1859254837036133,4.596318895980975,of,of,6
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,1.4448738098144531,2.0845122801296547,1.4448738098144531,2.0845122801296547,the,the,7
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,7.677101135253906,11.075715736233843,7.677101135253906,11.075715736233843,FBI,FBI,8
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,6.546658515930176,9.444831775325966,6.546658515930176,9.444831775325966,agents,agents,9
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,2.0937068462371826,3.020580484141655,2.0937068462371826,3.020580484141655,who,who,10
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,5.170557022094727,7.4595369744096685,5.170557022094727,7.4595369744096685,was,was,11
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,6.548029899597168,9.446810263741492,6.548029899597168,9.446810263741492,lying,lying,12
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,2.146332263946533,3.0965029132956454,2.146332263946533,3.0965029132956454,about,about,13
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,0.9385921955108643,1.3541023058806083,0.9385921955108643,1.3541023058806083,the,the,14
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,3.7155003547668457,5.360333936243313,3.7155003547668457,5.360333936243313,incident,incident,15
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,3.907588005065918,5.6374578367457975,3.907588005065918,5.6374578367457975,at,at,16
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,0.7723987698554993,1.1143358748592647,0.7723987698554993,1.1143358748592647,the,the,17
22,56,AttachHigh,12,"At trial, we scrutinized the prisoner of the FBI agents who was lying about the incident at the casino.",Who lied?,The prisoner,The FBI agents,1.0,1.0,Ambig,1.0,,,,,,12,10.733135223388672,15.484640959973493,5.366567611694336,7.742320479986747,casino..,casino.,18
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,9.348221778869629,13.486633201505418,9.348221778869629,13.486633201505418,At,At,0
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,8.527069509029388,12.301960893992186,4.263534754514694,6.150980446996093,"trial.,","trial,",1
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,7.293919086456299,10.52290089467586,7.293919086456299,10.52290089467586,we,we,2
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,12.727426528930664,18.361795136566904,12.727426528930664,18.361795136566904,scrutinized,scrutinized,3
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,0.6680318117141724,0.9637661819161062,0.6680318117141724,0.9637661819161062,the,the,4
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,8.798864364624023,12.6940779842977,8.798864364624023,12.6940779842977,prisoners,prisoners,5
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,2.622847318649292,3.7839688196242487,2.622847318649292,3.7839688196242487,of,of,6
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,1.551008939743042,2.237632905741736,1.551008939743042,2.237632905741736,the,the,7
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,7.504507064819336,10.826715126731047,7.504507064819336,10.826715126731047,FBI,FBI,8
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,6.38173246383667,9.20689377785727,6.38173246383667,9.20689377785727,agent,agent,9
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,2.2751731872558594,3.2823810744175654,2.2751731872558594,3.2823810744175654,who,who,10
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,2.5982282161712646,3.7484509625680613,2.5982282161712646,3.7484509625680613,was,was,11
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,6.535392761230469,9.428578726888826,6.535392761230469,9.428578726888826,lying,lying,12
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,2.2218618392944336,3.2054690570905104,2.2218618392944336,3.2054690570905104,about,about,13
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,1.0707664489746094,1.5447894458859543,1.0707664489746094,1.5447894458859543,the,the,14
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,3.821791172027588,5.5136791711974205,3.821791172027588,5.5136791711974205,incident,incident,15
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,3.796415328979492,5.477069568273556,3.796415328979492,5.477069568273556,at,at,16
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,0.8683631420135498,1.252783198673707,0.8683631420135498,1.252783198673707,the,the,17
23,56,AttachLow,12,"At trial, we scrutinized the prisoners of the FBI agent who was lying about the incident at the casino.",Who lied?,The prisoners,The FBI agent,0.0,0.0,Ambig,,,1.0,,,,12,10.893911838531494,15.716592585330957,5.446955919265747,7.858296292665479,casino..,casino.,18
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,9.782678604125977,14.113421908783113,9.782678604125977,14.113421908783113,During,During,0
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,0.4889371395111084,0.7053871864791114,0.4889371395111084,0.7053871864791114,the,the,1
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,9.164280712604523,13.22126233738892,4.582140356302261,6.61063116869446,"demonstration.,","demonstration,",2
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,9.201981544494629,13.275653140594166,9.201981544494629,13.275653140594166,someone,someone,3
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,8.496875762939453,12.258400526242378,8.496875762939453,12.258400526242378,photographed,photographed,4
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,1.1429965496063232,1.6489954538702387,1.1429965496063232,1.6489954538702387,the,the,5
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,7.37534236907959,10.640369860729383,7.37534236907959,10.640369860729383,soldier,soldier,6
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,5.1744489669799805,7.465151863995038,5.1744489669799805,7.465151863995038,of,of,7
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,0.71617192029953,1.033217677840058,0.71617192029953,1.033217677840058,the,the,8
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,10.061882972717285,14.516228666744329,10.061882972717285,14.516228666744329,lieutenant,lieutenant,9
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,5.387688636779785,7.772791678136016,5.387688636779785,7.772791678136016,who,who,10
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,1.1925629377365112,1.7205046362204384,1.1925629377365112,1.7205046362204384,was,was,11
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,12.678792953491211,18.291631718459705,12.678792953491211,18.291631718459705,camouflaged,camouflaged,12
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,2.713700771331787,3.9150426452569245,2.713700771331787,3.9150426452569245,and,and,13
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,9.57082748413086,13.807785348559385,9.57082748413086,13.807785348559385,hiding,hiding,14
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,1.6520392894744873,2.3833888902785696,1.6520392894744873,2.3833888902785696,in,in,15
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,1.058608055114746,1.5272485913591547,1.058608055114746,1.5272485913591547,the,the,16
24,57,AttachMulti,12,"During the demonstration, someone photographed the soldier of the lieutenant who was camouflaged and hiding in the trees.",Who hid in the trees?,The soldier,The lieutenant,,,Ambig,,,1.0,,,,12,6.2172324657440186,8.969570446382757,3.1086162328720093,4.484785223191379,trees..,trees.,17
