,item,condition,disambPosition,Sentence,Ans,Ans.1,Type,disambPosition_0idx,token,word,word_pos,logfreq,logfreq_s,length,length_s
266,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,who,who,11,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
267,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,b.akes,bakes,12,4.812184355372417,-1.90017544168593,5,-0.087284028174399
268,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,sugar,sugar,13,9.611663580917012,-0.4454583327643462,5,-0.087284028174399
269,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,cookies,cookies,14,8.515191188745565,-0.7777979624188512,7,0.6606739791349112
270,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,with,with,15,13.689502791749778,0.7905304461550167,4,-0.4612630318290542
271,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,cute,cute,16,7.471932078245122,-1.0940087023270129,4,-0.4612630318290542
272,53,AttachLow,13,"At the potluck, Marcus chatted with the aunts of the nun who bakes sugar cookies with cute designs.",0.0,0.0,Non-ambig,13,designs..,designs.,17,8.441391477999955,-0.8001665771809914,8,1.0346529827895663
273,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,During,During,0,11.113029818576932,0.0096041959068329,6,0.2866949754802561
274,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
275,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,budget,budget,2,9.149634496858788,-0.5854988625413248,6,0.2866949754802561
276,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,"negotiation.,","negotiation,",3,6.2324480165505225,-1.4696950187060889,12,2.530568997408188
277,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,Janet,Janet,4,7.503840746698951,-1.084337218455255,5,-0.087284028174399
278,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,char.med,charmed,5,5.926926025970411,-1.5622984129416868,7,0.6606739791349112
279,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,6,15.687451186819413,1.396106504820095,3,-0.8352420354837095
280,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,assistant,assistant,7,8.77307495131822,-0.6996336650236593,9,1.4086319864442216
281,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,of,of,8,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
282,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
283,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,executive,executive,10,9.334944535200714,-0.5293315846841471,9,1.4086319864442216
284,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,who,who,11,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
285,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,decides,decides,12,7.095893221097532,-1.207985684704689,7,0.6606739791349112
286,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,almost,almost,13,10.576304466622824,-0.1530766941622367,6,0.2866949754802561
287,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,everything,everything,14,10.28823961904675,-0.2403888467010884,10,1.7826109900988767
288,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,in,in,15,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
289,54,AttachMulti,13,"During the budget negotiation, Janet charmed the assistant of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,secret..,secret.,16,9.196444266784072,-0.5713108704749007,7,0.6606739791349112
290,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,During,During,0,11.113029818576932,0.0096041959068329,6,0.2866949754802561
291,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
292,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,budget,budget,2,9.149634496858788,-0.5854988625413248,6,0.2866949754802561
293,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,"negotiation.,","negotiation,",3,6.2324480165505225,-1.4696950187060889,12,2.530568997408188
294,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,Janet,Janet,4,7.503840746698951,-1.084337218455255,5,-0.087284028174399
295,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,char.med,charmed,5,5.926926025970411,-1.5622984129416868,7,0.6606739791349112
296,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,6,15.687451186819413,1.396106504820095,3,-0.8352420354837095
297,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,assistant,assistant,7,8.77307495131822,-0.6996336650236593,9,1.4086319864442216
298,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,of,of,8,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
299,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
300,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,executives,executives,10,8.287780027088433,-0.8467260465038124,10,1.7826109900988767
301,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,who,who,11,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
302,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,decides,decides,12,7.095893221097532,-1.207985684704689,7,0.6606739791349112
303,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,almost,almost,13,10.576304466622824,-0.1530766941622367,6,0.2866949754802561
304,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,everything,everything,14,10.28823961904675,-0.2403888467010884,10,1.7826109900988767
305,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,in,in,15,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
306,54,AttachHigh,13,"During the budget negotiation, Janet charmed the assistant of the executives who decides almost everything in secret.",0.0,0.0,Non-ambig,13,secret..,secret.,16,9.196444266784072,-0.5713108704749007,7,0.6606739791349112
307,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,During,During,0,11.113029818576932,0.0096041959068329,6,0.2866949754802561
308,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
309,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,budget,budget,2,9.149634496858788,-0.5854988625413248,6,0.2866949754802561
310,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,"negotiation.,","negotiation,",3,6.2324480165505225,-1.4696950187060889,12,2.530568997408188
311,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,Janet,Janet,4,7.503840746698951,-1.084337218455255,5,-0.087284028174399
312,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,char.med,charmed,5,5.926926025970411,-1.5622984129416868,7,0.6606739791349112
313,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,6,15.687451186819413,1.396106504820095,3,-0.8352420354837095
314,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,assistants,assistants,7,6.731018100482083,-1.3185789502727656,10,1.7826109900988767
315,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,of,of,8,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
316,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,the,the,9,15.687451186819413,1.396106504820095,3,-0.8352420354837095
317,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,executive,executive,10,9.334944535200714,-0.5293315846841471,9,1.4086319864442216
318,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,who,who,11,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
319,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,decides,decides,12,7.095893221097532,-1.207985684704689,7,0.6606739791349112
320,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,almost,almost,13,10.576304466622824,-0.1530766941622367,6,0.2866949754802561
321,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,everything,everything,14,10.28823961904675,-0.2403888467010884,10,1.7826109900988767
322,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,in,in,15,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
323,54,AttachLow,13,"During the budget negotiation, Janet charmed the assistants of the executive who decides almost everything in secret.",0.0,0.0,Non-ambig,13,secret..,secret.,16,9.196444266784072,-0.5713108704749007,7,0.6606739791349112
324,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,On,On,0,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
325,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
326,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,fishing,fishing,2,8.99516499031115,-0.6323184076256201,7,0.6606739791349112
327,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,"trip.,","trip,",3,9.42424134192346,-0.5022658164190698,5,-0.087284028174399
328,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,we,we,4,12.932586901625536,0.5611100353908882,2,-1.2092210391383649
329,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,laughed,laughed,5,7.549082710812286,-1.07062442668264,7,0.6606739791349112
330,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,at,at,6,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
331,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
332,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,uncle,uncle,8,7.913155185928068,-0.9602744421219171,5,-0.087284028174399
333,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
334,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
335,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,sailor,sailor,11,6.20050917404269,-1.4793756483019018,6,0.2866949754802561
336,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,who,who,12,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
337,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,was,was,13,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
338,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,confused,confused,14,7.692113339595466,-1.0272719934262808,8,1.0346529827895663
339,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,about,about,15,12.600500398855342,0.4604549654302672,5,-0.087284028174399
340,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,the,the,16,15.687451186819413,1.396106504820095,3,-0.8352420354837095
341,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,motor,motor,17,8.2960476427647,-0.844220140881752,5,-0.087284028174399
342,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,on,on,18,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
343,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,the,the,19,15.687451186819413,1.396106504820095,3,-0.8352420354837095
344,55,AttachMulti,14,"On the fishing trip, we laughed at the uncle of the sailor who was confused about the motor on the boat.",,,Ambig,14,boat..,boat.,20,9.2529208195113,-0.5541928867011737,5,-0.087284028174399
345,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,On,On,0,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
346,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
347,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,fishing,fishing,2,8.99516499031115,-0.6323184076256201,7,0.6606739791349112
348,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,"trip.,","trip,",3,9.42424134192346,-0.5022658164190698,5,-0.087284028174399
349,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,we,we,4,12.932586901625536,0.5611100353908882,2,-1.2092210391383649
350,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,laughed,laughed,5,7.549082710812286,-1.07062442668264,7,0.6606739791349112
351,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,at,at,6,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
352,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
353,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,uncle,uncle,8,7.913155185928068,-0.9602744421219171,5,-0.087284028174399
354,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
355,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
356,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,sailors,sailors,11,6.784457062637643,-1.302381657008748,7,0.6606739791349112
357,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,who,who,12,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
358,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,was,was,13,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
359,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,confused,confused,14,7.692113339595466,-1.0272719934262808,8,1.0346529827895663
360,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,about,about,15,12.600500398855342,0.4604549654302672,5,-0.087284028174399
361,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,the,the,16,15.687451186819413,1.396106504820095,3,-0.8352420354837095
362,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,motor,motor,17,8.2960476427647,-0.844220140881752,5,-0.087284028174399
363,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,on,on,18,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
364,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,the,the,19,15.687451186819413,1.396106504820095,3,-0.8352420354837095
365,55,AttachHigh,14,"On the fishing trip, we laughed at the uncle of the sailors who was confused about the motor on the boat.",1.0,1.0,Ambig,14,boat..,boat.,20,9.2529208195113,-0.5541928867011737,5,-0.087284028174399
366,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,On,On,0,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
367,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
368,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,fishing,fishing,2,8.99516499031115,-0.6323184076256201,7,0.6606739791349112
369,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,"trip.,","trip,",3,9.42424134192346,-0.5022658164190698,5,-0.087284028174399
370,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,we,we,4,12.932586901625536,0.5611100353908882,2,-1.2092210391383649
371,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,laughed,laughed,5,7.549082710812286,-1.07062442668264,7,0.6606739791349112
372,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,at,at,6,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
373,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
374,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,un.cles,uncles,8,5.641907070938114,-1.6486873586518094,6,0.2866949754802561
375,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,of,of,9,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
376,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
377,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,sailor,sailor,11,6.20050917404269,-1.4793756483019018,6,0.2866949754802561
378,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,who,who,12,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
379,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,was,was,13,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
380,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,confused,confused,14,7.692113339595466,-1.0272719934262808,8,1.0346529827895663
381,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,about,about,15,12.600500398855342,0.4604549654302672,5,-0.087284028174399
382,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,the,the,16,15.687451186819413,1.396106504820095,3,-0.8352420354837095
383,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,motor,motor,17,8.2960476427647,-0.844220140881752,5,-0.087284028174399
384,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,on,on,18,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
385,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,the,the,19,15.687451186819413,1.396106504820095,3,-0.8352420354837095
386,55,AttachLow,14,"On the fishing trip, we laughed at the uncles of the sailor who was confused about the motor on the boat.",0.0,0.0,Ambig,14,boat..,boat.,20,9.2529208195113,-0.5541928867011737,5,-0.087284028174399
387,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,At,At,0,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
388,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,"trial.,","trial,",1,8.897819009510757,-0.661823872093802,6,0.2866949754802561
389,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,we,we,2,12.932586901625536,0.5611100353908882,2,-1.2092210391383649
390,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,scrutin.ized,scrutinized,3,5.54907608489522,-1.676824332954336,11,2.156589993753532
391,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
392,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,prisoner,prisoner,5,6.944087208229528,-1.253997927654068,8,1.0346529827895663
393,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,of,of,6,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
394,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
395,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,FBI,FBI,8,8.351138607086154,-0.8275221274975364,3,-0.8352420354837095
396,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,agent,agent,9,8.599694412927981,-0.7521851239836044,5,-0.087284028174399
397,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,who,who,10,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
398,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,was,was,11,13.430125979710269,0.7119136070356433,3,-0.8352420354837095
399,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,lying,lying,12,8.19836438996762,-0.8738278321376505,5,-0.087284028174399
400,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,about,about,13,12.600500398855342,0.4604549654302672,5,-0.087284028174399
401,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,the,the,14,15.687451186819413,1.396106504820095,3,-0.8352420354837095
402,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,incident,incident,15,8.083637203141548,-0.9086015218842488,8,1.0346529827895663
403,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,at,at,16,13.294115945349049,0.6706891085698068,2,-1.2092210391383649
404,56,AttachMulti,12,"At trial, we scrutinized the prisoner of the FBI agent who was lying about the incident at the casino.",,,Ambig,12,the,the,17,15.687451186819413,1.396106504820095,3,-0.8352420354837095
